annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,description
P35_109_NC_65,P35,P35_109,00:07:52.389,00:07:52.728,11337336,11345472,clang / clatter
P35_109_NC_66,P35,P35_109,00:07:53.058,00:07:53.505,11353392,11364120,clang / clatter
P35_109_NC_67,P35,P35_109,00:07:55.201,00:07:55.540,11404824,11412960,clang / clatter
P35_109_NC_68,P35,P35_109,00:08:00.442,00:08:00.898,11530608,11541552,clang / clatter
P35_109_NC_69,P35,P35_109,00:08:04.103,00:08:04.532,11618472,11628768,clang / clatter
P35_109_NC_70,P35,P35_109,00:08:10.335,00:08:11.659,11768040,11799816,clang / clatter
P35_109_NC_71,P35,P35_109,00:08:12.911,00:08:42.444,11829864,12538655,back ground sound
P35_109_NC_72,P35,P35_109,00:08:14.624,00:08:14.835,11870976,11876040,clang / clatter
P35_109_NC_73,P35,P35_109,00:08:19.147,00:08:19.764,11979528,11994336,clang / clatter
P35_109_NC_74,P35,P35_109,00:08:51.833,00:08:52.663,12763992,12783912,clang / clatter
P35_109_NC_75,P35,P35_109,00:09:00.289,00:09:00.733,12966936,12977591,clang / clatter
P35_109_NC_76,P35,P35_109,00:09:04.225,00:09:18.288,13061400,13398912,back ground sound
P35_109_NC_77,P35,P35_109,00:09:11.588,00:09:11.921,13238112,13246104,clang / clatter
P35_109_NC_78,P35,P35_109,00:09:13.116,00:09:13.960,13274784,13295040,clang / clatter
P35_109_NC_79,P35,P35_109,00:09:17.843,00:09:20.358,13388231,13448591,clang / clatter
P35_109_NC_80,P35,P35_109,00:09:31.624,00:09:31.991,13718976,13727784,clang / clatter
P35_109_NC_81,P35,P35_109,00:09:37.766,00:09:38.246,13866384,13877904,clang / clatter
P35_109_NC_82,P35,P35_109,00:09:39.506,00:09:39.846,13908144,13916304,clang / clatter
P35_109_NC_83,P35,P35_109,00:09:40.530,00:09:41.530,13932720,13956720,clang / clatter
P35_109_NC_84,P35,P35_109,00:10:13.277,00:10:13.677,14718648,14728248,clang / clatter
P35_109_NC_85,P35,P35_109,00:10:48.240,00:10:48.552,15557760,15565248,put object on surface
P35_109_NC_86,P35,P35_109,00:10:52.002,00:10:52.227,15648047,15653448,clang / clatter
P35_109_NC_87,P35,P35_109,00:10:57.702,00:10:57.977,15784848,15791448,put object on surface
P35_109_NC_88,P35,P35_109,00:11:04.077,00:11:04.452,15937848,15946848,clang / clatter
P35_109_NC_89,P35,P35_109,00:11:07.427,00:11:07.715,16018248,16025160,clang / clatter
P35_109_NC_90,P35,P35_109,00:11:17.915,00:11:18.440,16269960,16282560,clang / clatter
P35_109_NC_91,P35,P35_109,00:11:22.490,00:11:22.752,16379760,16386047,clang / clatter
P35_109_NC_92,P35,P35_109,00:11:52.865,00:11:53.168,17108760,17116032,clang / clatter
P35_109_NC_93,P35,P35_109,00:12:04.352,00:12:04.681,17384448,17392344,put object on surface
P35_109_NC_94,P35,P35_109,00:12:13.589,00:12:13.983,17606136,17615592,clang / clatter
P35_109_NC_95,P35,P35_109,00:12:20.842,00:12:21.182,17780208,17788368,clang / clatter
P35_109_NC_96,P35,P35_109,00:12:56.995,00:12:57.420,18647880,18658080,clang / clatter
P35_109_NC_97,P35,P35_109,00:13:05.320,00:13:05.670,18847680,18856080,put object on surface
P35_109_NC_98,P35,P35_109,00:13:08.420,00:13:09.420,18922080,18946080,clang / clatter
P35_109_NC_99,P35,P35_109,00:13:37.770,00:13:38.132,19626480,19635168,clang / clatter
P35_109_NC_100,P35,P35_109,00:13:46.532,00:13:46.870,19836768,19844880,clang / clatter
P35_109_NC_101,P35,P35_109,00:13:52.645,00:13:52.920,19983480,19990080,clang / clatter
P35_109_NC_102,P35,P35_109,00:14:20.952,00:14:21.415,20662848,20673960,clang / clatter
P35_109_NC_103,P35,P35_109,00:14:31.952,00:14:32.315,20926848,20935560,clang / clatter
P35_109_NC_104,P35,P35_109,00:14:33.015,00:14:34.002,20952360,20976048,clang / clatter
P35_109_NC_105,P35,P35_109,00:14:36.365,00:14:37.277,21032760,21054648,clang / clatter
P35_109_NC_106,P35,P35_109,00:14:44.315,00:14:44.677,21223560,21232248,put object on surface
P35_109_NC_107,P35,P35_109,00:14:47.140,00:14:47.615,21291360,21302760,clang / clatter
P35_109_NC_108,P35,P35_109,00:14:48.415,00:14:49.202,21321960,21340848,clang / clatter
P35_109_NC_109,P35,P35_109,00:14:49.865,00:14:50.090,21356760,21362160,clang / clatter
P35_109_NC_110,P35,P35_109,00:14:50.552,00:14:50.777,21373248,21378648,clang / clatter
P35_109_NC_111,P35,P35_109,00:14:51.990,00:14:52.577,21407760,21421848,put object on surface
P35_109_NC_112,P35,P35_109,00:14:53.752,00:14:54.327,21450048,21463848,put object on surface
P35_109_NC_113,P35,P35_109,00:14:55.927,00:14:56.265,21502248,21510360,clang / clatter
P35_109_NC_114,P35,P35_109,00:15:42.452,00:15:42.815,22618848,22627560,clang / clatter
P35_109_NC_115,P35,P35_109,00:15:44.227,00:15:44.752,22661448,22674048,put object on surface
P35_109_NC_116,P35,P35_109,00:15:56.615,00:15:56.852,22958760,22964448,clang / clatter
P35_109_NC_117,P35,P35_109,00:15:58.277,00:15:58.765,22998648,23010360,put object on surface
P35_109_NC_118,P35,P35_109,00:16:05.077,00:16:05.815,23161848,23179560,clang / clatter
P35_109_NC_119,P35,P35_109,00:16:25.077,00:16:25.590,23641848,23654160,put object on surface
P35_109_NC_120,P35,P35_109,00:16:51.451,00:16:51.885,24274824,24285240,clang / clatter
P35_109_NC_121,P35,P35_109,00:16:52.310,00:16:52.676,24295440,24304224,clang / clatter
P35_109_NC_122,P35,P35_109,00:17:25.418,00:17:26.009,25090031,25104216,clang / clatter
P35_109_NC_123,P35,P35_109,00:17:40.435,00:17:49.610,25450440,25670639,scrub / scrape / scour / wipe
P35_109_NC_124,P35,P35_109,00:17:48.835,00:17:49.126,25652040,25659024,clang / clatter
P35_109_NC_125,P35,P35_109,00:17:50.951,00:17:51.951,25702824,25726824,clang / clatter
P35_109_NC_126,P35,P35_109,00:17:57.818,00:17:58.568,25867632,25885632,clang / clatter
P35_109_NC_127,P35,P35_109,00:18:00.501,00:18:00.743,25932024,25937832,clang / clatter
P35_109_NC_128,P35,P35_109,00:18:05.651,00:18:06.210,26055624,26069040,clang / clatter
P35_109_NC_129,P35,P35_109,00:18:15.720,00:18:16.086,26297280,26306064,clang / clatter
P35_109_NC_130,P35,P35_109,00:18:20.035,00:18:20.301,26400840,26407224,clang / clatter
P35_109_NC_131,P35,P35_109,00:18:21.410,00:18:21.918,26433840,26446031,clang / clatter
P35_109_NC_132,P35,P35_109,00:18:22.710,00:18:22.976,26465040,26471424,clang / clatter
P35_109_NC_133,P35,P35_109,00:18:24.818,00:18:25.060,26515632,26521440,clang / clatter
P35_109_NC_134,P35,P35_109,00:18:28.751,00:18:29.297,26610024,26623128,clang / clatter
P35_109_NC_135,P35,P35_109,00:18:45.885,00:18:46.726,27021240,27041424,clang / clatter
P35_109_NC_136,P35,P35_109,00:02:00.180,00:02:01.364,2884320,2912736,put object on surface
P35_109_NC_137,P35,P35_109,00:09:40.350,00:10:12.686,13928400,14704464,back ground sound
P36_101_NC_0,P36,P36_101,00:00:02.994,00:00:13.216,71856,317184,scrub / scrape / scour / wipe
P36_101_NC_1,P36,P36_101,00:00:08.695,00:00:09.487,208680,227688,put object on surface
P36_101_NC_2,P36,P36_101,00:04:05.993,00:04:06.993,5903832,5927832,open / close drawer
P36_101_NC_3,P36,P36_101,00:04:22.896,00:11:42.153,6309504,16851672,baground cooking sound
P36_101_NC_4,P36,P36_101,00:04:35.403,00:04:41.036,6609672,6744864,clang / clatter
P36_101_NC_5,P36,P36_101,00:04:46.859,00:05:11.360,6884615,7472640,clang / clatter
P36_101_NC_6,P36,P36_101,00:09:26.611,00:09:27.095,13598664,13610280,click sound
P36_101_NC_7,P36,P36_101,00:09:33.175,00:09:34.065,13756199,13777560,clang / clatter
P36_101_NC_8,P36,P36_101,00:10:05.816,00:10:06.816,14539584,14563584,clang / clatter
P36_101_NC_9,P36,P36_101,00:11:04.140,00:11:33.958,15939360,16654992,clang / clatter
P36_101_NC_10,P36,P36_101,00:11:08.583,00:11:33.458,16045992,16642992,scrub / scrape / scour / wipe
P36_101_NC_11,P36,P36_101,00:11:08.619,00:11:33.083,16046856,16633992,tap running
P36_101_NC_12,P36,P36_101,00:03:35.646,00:04:01.098,5175504,5786352,owen sound
P36_102_NC_0,P36,P36_102,00:00:00.000,00:00:03.920,0,94080,t.v noise
P36_102_NC_1,P36,P36_102,00:00:06.012,00:00:06.932,144288,166368,clang / clatter
P36_102_NC_2,P36,P36_102,00:00:09.545,00:00:10.545,229080,253080,clang / clatter
P36_102_NC_3,P36,P36_102,00:00:14.164,00:00:14.784,339936,354816,clang / clatter
P36_102_NC_4,P36,P36_102,00:00:23.458,00:00:29.918,562992,718032,back ground noise
P36_102_NC_5,P36,P36_102,00:00:56.229,00:00:56.729,1349496,1361496,scrub / scrape / scour / wipe
P36_102_NC_6,P36,P36_102,00:01:00.394,00:01:00.934,1449456,1462416,clang / clatter
P36_102_NC_7,P36,P36_102,00:01:17.233,00:01:17.913,1853592,1869912,clang / clatter
P36_102_NC_8,P36,P36_102,00:01:18.186,00:01:25.856,1876464,2060543,scrub / scrape / scour / wipe
P36_102_NC_9,P36,P36_102,00:01:27.488,00:01:28.148,2099712,2115552,clang / clatter
P36_102_NC_10,P36,P36_102,00:01:43.490,00:01:44.190,2483760,2500560,clang / clatter
P36_102_NC_11,P36,P36_102,00:01:55.487,00:01:56.227,2771688,2789448,clang / clatter
P36_102_NC_12,P36,P36_102,00:02:11.780,00:02:12.360,3162720,3176640,clang / clatter
P36_102_NC_13,P36,P36_102,00:02:17.708,00:02:18.308,3304992,3319392,clang / clatter
P36_102_NC_14,P36,P36_102,00:02:24.698,00:02:25.338,3472752,3488112,clang / clatter
P36_102_NC_15,P36,P36_102,00:02:25.899,00:02:28.894,3501576,3573456,tap running
P36_102_NC_16,P36,P36_102,00:02:27.052,00:02:27.452,3529248,3538848,put object on surface
P36_102_NC_17,P36,P36_102,00:02:33.667,00:02:34.047,3688008,3697128,put object on surface
P36_102_NC_18,P36,P36_102,00:02:39.646,00:02:40.006,3831503,3840144,put object on surface
P36_102_NC_19,P36,P36_102,00:02:42.027,00:02:42.407,3888647,3897768,clang / clatter
P36_102_NC_20,P36,P36_102,00:02:43.932,00:02:44.332,3934367,3943968,clang / clatter
P36_102_NC_21,P36,P36_102,00:02:49.646,00:02:50.006,4071503,4080144,clang / clatter
P36_102_NC_22,P36,P36_102,00:03:06.103,00:03:06.563,4466472,4477512,clang / clatter
P36_102_NC_23,P36,P36_102,00:03:07.614,00:03:07.994,4502736,4511856,clang / clatter
P36_102_NC_24,P36,P36_102,00:03:08.656,00:03:09.036,4527744,4536864,clang / clatter
P36_102_NC_25,P36,P36_102,00:03:14.521,00:03:14.921,4668504,4678104,put object on surface
P36_102_NC_26,P36,P36_102,00:03:17.458,00:03:18.218,4738992,4757232,clang / clatter
P36_102_NC_27,P36,P36_102,00:03:18.583,00:03:19.003,4765992,4776072,clang / clatter
P36_102_NC_28,P36,P36_102,00:03:23.396,00:03:24.016,4881504,4896384,clang / clatter
P36_102_NC_29,P36,P36_102,00:03:56.979,00:03:57.559,5687496,5701416,beep sound
P36_102_NC_30,P36,P36_102,00:04:00.678,00:04:01.038,5776272,5784912,beep sound
P36_102_NC_31,P36,P36_102,00:04:04.865,00:04:05.345,5876760,5888280,clang / clatter
P36_102_NC_32,P36,P36_102,00:04:05.979,00:04:06.399,5903496,5913576,beep sound
P36_102_NC_33,P36,P36_102,00:04:06.948,00:04:07.408,5926752,5937792,beep sound
P36_102_NC_34,P36,P36_102,00:04:11.667,00:04:12.227,6040008,6053448,clang / clatter
P36_102_NC_35,P36,P36_102,00:04:13.053,00:10:13.016,6073272,14712384,oven sound
P36_102_NC_36,P36,P36_102,00:04:29.395,00:10:13.053,6465480,14713272,cooking sound
P36_102_NC_37,P36,P36_102,00:04:37.469,00:04:37.719,6659256,6665256,clang / clatter
P36_102_NC_38,P36,P36_102,00:04:48.330,00:04:48.571,6919920,6925704,clang / clatter
P36_102_NC_39,P36,P36_102,00:06:46.451,00:06:47.071,9754824,9769704,put object on surface
P36_102_NC_40,P36,P36_102,00:09:08.534,00:09:08.812,13164816,13171488,beep sound
P36_102_NC_41,P36,P36_102,00:09:09.701,00:09:10.025,13192824,13200600,beep sound
P36_102_NC_42,P36,P36_102,00:09:27.932,00:09:28.219,13630368,13637256,beep sound
P36_102_NC_43,P36,P36_102,00:09:35.442,00:09:40.201,13810608,13924824,clang / clatter
P36_102_NC_44,P36,P36_102,00:09:40.840,00:09:41.321,13940160,13951704,clang / clatter
P36_102_NC_45,P36,P36_102,00:09:44.238,00:09:45.275,14021712,14046600,stir / mix / whisk food
P36_102_NC_46,P36,P36_102,00:10:16.909,00:10:17.622,14805816,14822927,clang / clatter
P36_102_NC_47,P36,P36_102,00:10:19.112,00:10:19.909,14858688,14877816,clang / clatter
P36_102_NC_48,P36,P36_102,00:10:19.686,00:10:19.909,14872464,14877816,beep sound
P36_102_NC_49,P36,P36_102,00:10:22.399,00:10:22.631,14937576,14943144,clang / clatter
P36_102_NC_50,P36,P36_102,00:10:23.760,00:10:24.140,14970240,14979360,clang / clatter
P36_102_NC_51,P36,P36_102,00:10:24.751,00:10:25.057,14994024,15001368,beep sound
P36_102_NC_52,P36,P36_102,00:10:25.214,00:10:25.501,15005136,15012024,clang / clatter
P36_102_NC_53,P36,P36_102,00:10:31.557,00:10:31.899,15157368,15165576,clang / clatter
P36_102_NC_54,P36,P36_102,00:10:36.103,00:10:36.733,15266471,15281591,clang / clatter
P36_102_NC_55,P36,P36_102,00:10:37.149,00:10:37.418,15291576,15298032,beep sound
P36_102_NC_56,P36,P36_102,00:10:50.622,00:10:52.001,15614927,15648024,clang / clatter
P36_102_NC_57,P36,P36_102,00:10:57.038,00:10:57.881,15768912,15789144,clang / clatter
P36_102_NC_58,P36,P36_102,00:11:11.085,00:11:11.372,16106040,16112927,clang / clatter
P36_102_NC_59,P36,P36_102,00:11:11.723,00:11:12.733,16121351,16145591,clang / clatter
P36_102_NC_60,P36,P36_102,00:11:14.288,00:11:14.529,16182912,16188696,clang / clatter
P36_102_NC_61,P36,P36_102,00:11:22.409,00:11:22.714,16377816,16385136,clang / clatter
P36_102_NC_62,P36,P36_102,00:11:23.538,00:11:23.770,16404912,16410480,clang / clatter
P36_102_NC_63,P36,P36_102,00:11:24.853,00:11:25.177,16436471,16444248,clang / clatter
P36_102_NC_64,P36,P36_102,00:11:53.205,00:11:53.464,17116920,17123136,clang / clatter
P36_102_NC_65,P36,P36_102,00:11:55.085,00:11:56.538,17162040,17196912,clang / clatter
P36_102_NC_66,P36,P36_102,00:12:07.538,00:12:09.196,17460912,17500704,clang / clatter
P36_102_NC_67,P36,P36_102,00:12:11.214,00:12:11.844,17549136,17564256,clang / clatter
P36_102_NC_68,P36,P36_102,00:12:21.031,00:13:14.099,17784744,19058376,background sound
P36_102_NC_69,P36,P36_102,00:12:21.358,00:12:22.810,17792592,17827440,clang / clatter
P36_102_NC_70,P36,P36_102,00:12:23.291,00:12:23.502,17838984,17844048,clang / clatter
P36_102_NC_71,P36,P36_102,00:12:23.897,00:12:24.416,17853528,17865984,clang / clatter
P36_102_NC_72,P36,P36_102,00:12:31.406,00:12:36.954,18033744,18166896,scrub / scrape / scour / wipe
P36_102_NC_73,P36,P36_102,00:12:33.252,00:12:34.570,18078048,18109680,clang / clatter
P36_102_NC_74,P36,P36_102,00:12:35.935,00:12:37.070,18142440,18169680,clang / clatter
P36_102_NC_75,P36,P36_102,00:12:41.493,00:12:41.762,18275832,18282288,cut / chop
P36_102_NC_76,P36,P36_102,00:02:30.094,00:02:32.018,3602256,3648432,clang / clatter
P36_102_NC_77,P36,P36_102,00:03:43.264,00:03:45.258,5358336,5406192,clang / clatter
P36_102_NC_78,P36,P36_102,00:03:57.864,00:04:00.522,5708736,5772528,clang / clatter
P36_102_NC_79,P36,P36_102,00:11:23.335,00:12:37.349,16400040,18176376,tap running
P37_101_NC_0,P37,P37_101,00:00:05.780,00:00:06.005,138720,144120,clang / clatter
P37_101_NC_1,P37,P37_101,00:00:10.342,00:00:11.317,248208,271608,clang / clatter
P37_101_NC_2,P37,P37_101,00:00:14.142,00:00:14.430,339408,346320,put object on surface
P37_101_NC_3,P37,P37_101,00:00:14.992,00:00:15.217,359808,365208,put object on surface
P37_101_NC_4,P37,P37_101,00:00:27.192,00:00:27.592,652608,662208,clang / clatter
P37_101_NC_5,P37,P37_101,00:00:32.280,00:00:33.030,774720,792720,put object on surface
P37_101_NC_6,P37,P37_101,00:00:34.405,00:00:34.717,825720,833208,put object on surface
P37_101_NC_7,P37,P37_101,00:00:35.730,00:00:36.067,857519,865608,clang / clatter
P37_101_NC_8,P37,P37_101,00:00:35.817,00:00:51.065,859608,1225560,backround police sound
P37_101_NC_9,P37,P37_101,00:00:45.565,00:00:45.855,1093560,1100520,put object on surface
P37_101_NC_10,P37,P37_101,00:00:55.280,00:00:55.542,1326720,1333008,put object on surface
P37_101_NC_11,P37,P37_101,00:01:04.167,00:01:04.917,1540008,1558008,clang / clatter
P37_101_NC_12,P37,P37_101,00:01:08.892,00:01:09.467,1653408,1667208,clang / clatter
P37_101_NC_13,P37,P37_101,00:01:11.267,00:01:11.580,1710408,1717920,put object on surface
P37_101_NC_14,P37,P37_101,00:01:45.342,00:01:45.555,2528208,2533320,clang / clatter
P37_101_NC_15,P37,P37_101,00:02:03.415,00:02:03.917,2961960,2974008,clang / clatter
P37_101_NC_16,P37,P37_101,00:02:04.692,00:02:05.142,2992608,3003408,put object on surface
P37_101_NC_17,P37,P37_101,00:02:05.480,00:02:05.705,3011520,3016920,clang / clatter
P37_101_NC_18,P37,P37_101,00:02:09.130,00:02:09.517,3099120,3108408,clang / clatter
P37_101_NC_19,P37,P37_101,00:02:12.755,00:02:12.992,3186120,3191807,put object on surface
P37_101_NC_20,P37,P37_101,00:02:16.067,00:02:16.305,3265608,3271320,clang / clatter
P37_101_NC_21,P37,P37_101,00:02:19.269,00:02:19.542,3342456,3349008,clang / clatter
P37_101_NC_22,P37,P37_101,00:02:26.305,00:02:26.830,3511320,3523920,clang / clatter
P37_101_NC_23,P37,P37_101,00:02:27.530,00:02:28.617,3540720,3566807,clang / clatter
P37_101_NC_24,P37,P37_101,00:02:29.311,00:02:29.717,3583464,3593208,clang / clatter
P37_101_NC_25,P37,P37_101,00:02:41.367,00:02:41.692,3872807,3880608,put object on surface
P37_101_NC_26,P37,P37_101,00:02:43.030,00:02:43.317,3912720,3919608,clang / clatter
P37_101_NC_27,P37,P37_101,00:02:43.692,00:02:43.980,3928608,3935519,put object on surface
P37_101_NC_28,P37,P37_101,00:02:46.767,00:02:47.567,4002408,4021608,clang / clatter
P37_101_NC_29,P37,P37_101,00:02:59.130,00:02:59.617,4299120,4310808,clang / clatter
P37_101_NC_30,P37,P37_101,00:03:10.917,00:03:11.242,4582008,4589808,put object on surface
P37_101_NC_31,P37,P37_101,00:03:33.292,00:03:33.667,5119008,5128008,clang / clatter
P37_101_NC_32,P37,P37_101,00:03:45.242,00:03:45.505,5405808,5412120,beep sound
P37_101_NC_33,P37,P37_101,00:03:47.017,00:03:47.317,5448408,5455608,beep sound
P37_101_NC_34,P37,P37_101,00:03:48.230,00:03:50.580,5477520,5533920,beep sound
P37_101_NC_35,P37,P37_101,00:03:50.542,00:03:55.467,5533008,5651208,backround sound
P37_101_NC_36,P37,P37_101,00:03:58.767,00:04:01.917,5730408,5806008,backround sound
P37_101_NC_37,P37,P37_101,00:04:00.380,00:04:00.780,5769120,5778720,put object on surface
P37_101_NC_38,P37,P37_101,00:04:03.075,00:04:03.412,5833800,5841888,put object on surface
P37_101_NC_39,P37,P37_101,00:04:05.712,00:06:02.800,5897088,8707200,background sound
P37_101_NC_40,P37,P37_101,00:04:10.964,00:04:11.325,6023136,6031800,put object on surface
P37_101_NC_41,P37,P37_101,00:04:13.537,00:04:13.875,6084888,6093000,clang / clatter
P37_101_NC_42,P37,P37_101,00:04:26.212,00:04:27.187,6389088,6412488,clang / clatter
P37_101_NC_43,P37,P37_101,00:04:29.562,00:04:29.800,6469488,6475200,clang / clatter
P37_101_NC_44,P37,P37_101,00:04:42.462,00:04:42.925,6779088,6790200,put object on surface
P37_101_NC_45,P37,P37_101,00:04:45.875,00:04:46.212,6861000,6869088,clang / clatter
P37_101_NC_46,P37,P37_101,00:04:47.537,00:04:48.175,6900887,6916200,put object on surface
P37_101_NC_47,P37,P37_101,00:04:48.587,00:04:49.075,6926088,6937800,clang / clatter
P37_101_NC_48,P37,P37_101,00:04:49.837,00:04:50.300,6956088,6967200,put object on surface
P37_101_NC_49,P37,P37_101,00:04:53.837,00:04:54.175,7052088,7060200,put object on surface
P37_101_NC_50,P37,P37_101,00:04:54.912,00:04:55.212,7077887,7085088,clang / clatter
P37_101_NC_51,P37,P37_101,00:04:59.812,00:05:00.150,7195488,7203599,put object on surface
P37_101_NC_52,P37,P37_101,00:05:00.637,00:05:01.287,7215288,7230887,put object on surface
P37_101_NC_53,P37,P37_101,00:05:06.025,00:05:06.462,7344599,7355088,put object on surface
P37_101_NC_54,P37,P37_101,00:05:13.912,00:05:14.637,7533887,7551288,clang / clatter
P37_101_NC_55,P37,P37_101,00:05:36.555,00:05:37.555,8077320,8101320,clang / clatter
P37_101_NC_56,P37,P37_101,00:06:06.795,00:06:07.082,8803080,8809968,put object on surface
P37_101_NC_57,P37,P37_101,00:06:10.179,00:06:10.639,8884296,8895336,clang / clatter
P37_101_NC_58,P37,P37_101,00:06:12.107,00:06:12.545,8930568,8941080,clang / clatter
P37_101_NC_59,P37,P37_101,00:06:32.870,00:06:33.645,9428880,9447480,clang / clatter
P37_101_NC_60,P37,P37_101,00:06:36.145,00:06:36.520,9507480,9516480,clang / clatter
P37_101_NC_61,P37,P37_101,00:06:37.520,00:06:38.107,9540480,9554568,clang / clatter
P37_101_NC_62,P37,P37_101,00:07:13.357,00:07:13.757,10400568,10410168,clang / clatter
P37_101_NC_63,P37,P37_101,00:07:15.057,00:07:15.707,10441368,10456968,clang / clatter
P37_101_NC_64,P37,P37_101,00:07:16.270,00:07:16.707,10470480,10480968,clang / clatter
P37_101_NC_65,P37,P37_101,00:07:24.262,00:07:24.623,10662288,10670952,put object on surface
P37_101_NC_66,P37,P37_101,00:07:29.470,00:07:30.095,10787280,10802280,clang / clatter
